201710;001;00;0000;SS  ;000  ;000;17790;C  ;SFAMREG Holding Course        ;L  ;M  ;0050;0000;0050;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0000                                                                      
201710;001;HH;SW  ;SWRK;698  ;000;10541;A  ;Independent Study             ;IST;M5 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;HH;SW  ;SWRK;698  ;001;11007;A  ;Independent Study             ;IST;M5 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;HH;SW  ;SWRK;699  ;000;10542;A  ;Independent Study             ;IST;M5 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;HH;SW  ;SWRK;699  ;001;10543;A  ;Independent Study             ;IST;M5 ;0001;0000;0001;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;TC;COTI;COT ;150  ;000;16694;A  ;Understanding Technology      ;DEO;WW1;0020;0004;0016;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Kalaian,Sema             ;0012;0003                                                                      
201710;001;TC;COTI;COT ;170L1;000;16660;A  ;Global Technologies           ;DEO;WW1;0024;0017;0007;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0051;0003                                                                      
201710;001;TC;COTI;COT ;170L1;001;16696;A  ;Global Technologies           ;DEO;WW1;0024;0001;0023;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0003;0003                                                                      
201710;001;TC;COTI;COT ;170L1;002;16698;A  ;Global Technologies           ;DEO;WW1;0024;0001;0023;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0003;0003                                                                      
201710;001;TC;COTI;COT ;170L1;001;17059;H  ;Global Technologies           ;L  ;M1 ;0020;0007;0013;09/07/2016;12/20/2016;03:30 pm;04:45 pm;M; ;W; ; ; ; ;SILL  ;215       ;Mitchell,Thomas A        ;0021;0003                                                                      
201710;001;TC;COTI;COT ;224  ;000;16661;A  ;Solving Quantitve Prblms Tchgy;DEO;WW1;0020;0005;0015;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Kalaian,Sema             ;0015;0003                                                                      
201710;001;TC;COTI;COT ;300W ;003;16662;A  ;Research&Writing:Tech Car Pers;DEO;WW1;0020;0015;0005;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0045;0003                                                                      
201710;001;TC;COTI;COT ;300W ;004;16663;A  ;Research&Writing:Tech Car Pers;DEO;WW1;0020;0006;0014;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0018;0003                                                                      
201710;001;TC;COTI;COT ;300W ;005;16664;A  ;Research&Writing:Tech Car Pers;DEO;WW1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;TC;COTI;COT ;300W ;002;15711;A  ;Research&Writing:Tech Car Pers;L  ;M1 ;0020;0009;0011;09/07/2016;12/20/2016;11:00 am;12:15 pm;M; ;W; ; ; ; ;SILL  ;138       ;Downs,Guy H              ;0027;0003                                                                      
201710;001;TC;COTI;COT ;700  ;001;17077;A  ;Intro Interdiscp Study of Tech;L  ;M7 ;0018;0000;0018;09/07/2016;12/20/2016;05:30 pm;08:40 pm; ; ;W; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;TC;COTI;COT ;709  ;001;17078;A  ;Intro Stats Reasoning in Tech ;L  ;M7 ;0018;0000;0018;09/07/2016;12/20/2016;05:30 pm;08:40 pm; ; ; ;R; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;TC;COTI;COT ;711  ;001;17079;A  ;Adv Research Desgn&Appld Stats;L  ;M7 ;0018;0002;0016;09/07/2016;12/20/2016;05:30 pm;08:40 pm;M; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0006;0003                                                                      
201710;001;TC;COTI;COT ;767  ;001;13803;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;002;13743;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;003;13346;A  ;Continuous Enrollment         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;004;13762;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;005;13366;A  ;Continuous Enrollment         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;006;13375;A  ;Continuous Enrollment         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;007;13768;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;008;13773;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;767  ;009;13795;A  ;Continuous Enrollment         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;894  ;001;12222;A  ;Candidacy Seminar             ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;894  ;003;13076;A  ;Candidacy Seminar             ;IST;M7 ;0003;0000;0003;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;894  ;004;13402;A  ;Candidacy Seminar             ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;894  ;005;15646;A  ;Candidacy Seminar             ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;894  ;006;16055;A  ;Candidacy Seminar             ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;894  ;007;16134;A  ;Candidacy Seminar             ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;896  ;000;11438;A  ;Dissertation Research         ;IST;M7 ;0003;0000;0003;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;896  ;001;11821;A  ;Dissertation Research         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;896  ;002;11862;A  ;Dissertation Research         ;IST;M7 ;0004;0000;0004;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;896  ;003;11863;A  ;Dissertation Research         ;IST;M7 ;0003;0000;0003;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;896  ;004;12270;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;896  ;006;14203;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;TC;COTI;COT ;897  ;000;11439;A  ;Dissertation Research         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;001;11807;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;002;11816;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;003;11819;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;004;11822;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;005;11832;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;897  ;006;11864;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;TC;COTI;COT ;898  ;000;11440;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;001;11817;A  ;Dissertation Research         ;IST;M7 ;0004;0000;0004;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;002;11823;A  ;Dissertation Research         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;003;11848;A  ;Dissertation Research         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;004;11850;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;005;13772;A  ;Dissertation Research         ;IST;M7 ;0004;0000;0004;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;898  ;006;13776;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0004                                                                      
201710;001;TC;COTI;COT ;899  ;000;11441;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0008                                                                      
201710;001;TC;COTI;COT ;899  ;001;11833;A  ;Dissertation Research         ;IST;M7 ;0002;0000;0002;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0008                                                                      
201710;001;TC;COTI;COT ;899  ;002;13075;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0008                                                                      
201710;001;TC;COTI;COT ;899  ;003;13083;A  ;Dissertation Research         ;IST;M7 ;0001;0000;0001;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0008                                                                      
201710;001;TC;COTI;HSEM;380  ;000;16885;A  ;Plan&Decsn Making-Public Safty;L  ;WC1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;Bauer,JillAnne M         ;0000;0003                                                                      
201710;001;TC;COTI;HSEM;412  ;000;16886;A  ;Amin of Public Safety Agencies;L  ;WC1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;Bauer,JillAnne M         ;0000;0003                                                                      
201710;001;TC;COTI;HSEM;438  ;000;16887;A  ;Human Res Mgmt Publ Safe Agenc;L  ;WC1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;Bauer,JillAnne M         ;0000;0003                                                                      
201710;001;TC;COTI;HSEM;439  ;000;16888;A  ;Mang Critical Incid Home Secur;L  ;WC1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;Bauer,JillAnne M         ;0000;0003                                                                      
201710;001;TC;COTI;HSEM;453  ;000;16889;A  ;Mgmt/Leadership Publ Safety   ;L  ;WC1;0020;0000;0020;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;Bauer,JillAnne M         ;0000;0003                                                                      
